6331.7;0.7137;10.926
6332.5;0.71395;10.927
6333.4;0.7142;10.928
6334.3;0.71446;10.929
6335.2;0.71471;10.929
6336.1;0.71496;10.93
6337;0.71521;10.931
6337.9;0.71546;10.932
6338.8;0.71572;10.933
6339.7;0.71597;10.934
6340.6;0.71622;10.934
6341.4;0.71647;10.935
6342.3;0.71672;10.936
6343.2;0.71698;10.937
6344.1;0.71723;10.938
6345;0.71748;10.939
6345.9;0.71773;10.939
6346.8;0.71798;10.94
6347.7;0.71824;10.941
6348.6;0.71849;10.942
6349.5;0.71874;10.943
6350.3;0.71899;10.944
6351.2;0.71924;10.944
6352.1;0.71949;10.945
6353;0.71975;10.946
6353.9;0.72;10.947
6354.8;0.72025;10.948
6355.7;0.7205;10.949
6356.6;0.72075;10.949
6357.5;0.721;10.95
6358.4;0.72126;10.951
6359.2;0.72151;10.952
6360.1;0.72176;10.953
6361;0.72201;10.954
6361.9;0.72226;10.954
6362.8;0.72251;10.955
6363.7;0.72276;10.956
6364.6;0.72302;10.957
6365.5;0.72327;10.958
6366.4;0.72352;10.958
6367.3;0.72377;10.959
6368.1;0.72402;10.96
6369;0.72427;10.961
6369.9;0.72452;10.962
6370.8;0.72477;10.962
6371.7;0.72503;10.963
6372.6;0.72528;10.964
6373.5;0.72553;10.965
6374.4;0.72578;10.966
6375.3;0.72603;10.967
6376.2;0.72628;10.967
6377;0.72653;10.968
6377.9;0.72678;10.969
6378.8;0.72703;10.97
6379.7;0.72729;10.971
6380.6;0.72754;10.971
6381.5;0.72779;10.972
6382.4;0.72804;10.973
6383.3;0.72829;10.974
6384.2;0.72854;10.975
6385.1;0.72879;10.975
6385.9;0.72904;10.976
6386.8;0.72929;10.977
6387.7;0.72954;10.978
6388.6;0.7298;10.979
6389.5;0.73005;10.979
6390.4;0.7303;10.98
6391.3;0.73055;10.981
6392.2;0.7308;10.982
6393.1;0.73105;10.983
6394;0.7313;10.983
6394.8;0.73155;10.984
6395.7;0.7318;10.985
6396.6;0.73205;10.986
6397.5;0.7323;10.987
6398.4;0.73255;10.987
6399.3;0.7328;10.988
6400.2;0.73305;10.989
6401.1;0.7333;10.99
6402;0.73356;10.991
6402.9;0.73381;10.991
6403.8;0.73406;10.992
6404.6;0.73431;10.993
6405.5;0.73456;10.994
6406.4;0.73481;10.994
